,Type,District,Storage name,Address,Manager Name,Mobile No,Capacity in MT
677,Cold Storages,Buldhana,Jawahar Urban Co-Op Credit Sty. Ltd.,"P-2,Midc Area,Chikhali",,,1411.69
678,Cold Storages,Buldhana,Keshav Urban Co-Operative Sty. Ltd.,"Gno-177,Tunki,Tq.Sangrampur",,,501.39
679,Cold Storages,Buldhana,"Keshav Urban Credit Co-Operative Socy Ltd ,Shegaon Dist Buldhana.",Tunki Tal Sangrampur Dist Buldhana,,,501.38
680,Cold Storages,Buldhana,Kotwal Employees Credit Coop. Society,Nandura,,,550.0
681,Cold Storages,Buldhana,Kotwal Karmachari Sah.Pat Sanstha Ltd.,"Gno-67,Mz:Wadi,Tq.Nandura,Buldana",,,502.006
682,Cold Storages,Buldhana,Kundlik Deaorao Magar,Deulgaon Mali,,,501.0
683,Cold Storages,Buldhana,M.G.Chandak,Individual Khed,,,150.0
684,Cold Storages,Buldhana,M/S APMC Deulgaonraja,Deulgaonraja,,,300.0
685,Cold Storages,Buldhana,M/S APMC Paoni Sub Market Asgaon,Asagaon,,,1000.0
686,Cold Storages,Buldhana,M/S Balagad Warehouse(Shri Bharat Sampatrao Ingle),"Sno-25/4,Sajanapuri,Tq:Khamgaon",,,990.0
687,Cold Storages,Buldhana,M/S Gavilgad Warehouse,Sajanpuri,,,990.0
688,Cold Storages,Buldhana,M/S Gurudeo Ware House (Prop. Shri Dinesh Rajesh Jethani),"Plot-P-37,Midc Area,Chikhali,Tq.Chikhali",,,816.261
689,Cold Storages,Buldhana,M/S Jagdamba Trading Co.,Anjani Bk,,,2648.8
690,Cold Storages,Buldhana,M/S Jagdamba Trading Company,"Gat No. 544, Anjani(BK), Tal. Mehkar",,,2618.39
691,Cold Storages,Buldhana,M/S Janjiragad Warehouse,Sajanpuri,,,990.0
692,Cold Storages,Buldhana,M/S Jijau Individual Ustries (Prop.Smt. Rekhatai Purushottam Khedekar),"Plot-A-1,Midc Area,Chikhali,Tq.Chikhali",,,1223.17
693,Cold Storages,Buldhana,M/S Kailashgad Warehouse,Sajanpuri,,,990.0
694,Cold Storages,Buldhana,M/S Khadakpurkar Warehouse (Prop. Surendra Sumatisa Khapurkar),"Plot No. P-1,2,21,22, S No. 44 45 46/2, G No. 188, At: Kumbhari, Tal: Deulgaon Raja, Dist: Buldhana - 443204",,,901.0
695,Cold Storages,Buldhana,"M/S Kothari Associates,Chikhali","Plot No.P-16,MIDC Area,Chikhali",,,2460.0
696,Cold Storages,Buldhana,M/S Kothari Warehouse (Prop.Shri V.G Kothari),"Plot-21,MIDC Area, A/P-Chikhali",,,1000.0
697,Cold Storages,Buldhana,M/S Nital Warehouse,Khaperkhada,,,1137.0
698,Cold Storages,Buldhana,M/S Palak Warehouse,Khaperkhada,,,853.0
699,Cold Storages,Buldhana,M/S Purohit Warehouse,Undri,,,536.0
700,Cold Storages,Buldhana,M/S R S Kothari & Co.,Chikhli,,,1188.0
701,Cold Storages,Buldhana,M/S Raigad Warehouse,Sajanpuri,,,990.0
702,Cold Storages,Buldhana,M/S Rajarshi Shahu Gramin Sah. Patsanstha Ltd.,"At Post Shirpur, Tal. & Dist. Buldana",,,850.0
703,Cold Storages,Buldhana,M/S Rajeshwar Warehouse,"Gut. No. 232, At Waghud, Malkapur",,,1902.9
704,Cold Storages,Buldhana,M/S Rajlaxmi Warehousing & Agro Processing,"GNo. 202,Asola Jahagir,Tq. Deolgaon Raja,",,,5600.0
705,Cold Storages,Buldhana,M/S Ramai Warehousing Services (Prop. Smt Lata Suresh Bugdani),"Gat No.68, A/P Pimpalner, Tal. Deulgaon Raja, Dist. Buldhana",,,390.0
706,Cold Storages,Buldhana,M/S Saiyadrigad Warehouse,Sajanpuri,,,990.0
707,Cold Storages,Buldhana,M/S Sanjay Jaywantrao Ugale,Ugala,,,150.0
708,Cold Storages,Buldhana,M/S Satyajit Trading Co,"Gat No. 65/2, At: Kandaladevi Mehkar, Dist: Buldhana",,,2000.0
709,Cold Storages,Buldhana,M/S Savitrigad Warehouse,Sajanpuri,,,990.0
710,Cold Storages,Buldhana,M/S Shanti Warehouse,"Gat. No. 48, Mouza Bahapura, Tal. Malkapur",,,992.0
711,Cold Storages,Buldhana,M/S Sharda Warehouse(Mrs.Sunita Gadodia),"Gno.24, Village:Chincholi,Tq:Shegaon",,,999.0
712,Cold Storages,Buldhana,M/S Shikha Warehouse,Khaperkhada,,,853.0
713,Cold Storages,Buldhana,M/S Shital Warehouse,Khaperkhada,,,1137.0
714,Cold Storages,Buldhana,M/S Shivnergad Warehouse,Sajanpuri,,,990.0
715,Cold Storages,Buldhana,M/S Sinhgad Warehouse,Sajanpuri,,,856.0
716,Cold Storages,Buldhana,M/S Swarngad Warehouse,Sajanpuri,,,990.0
717,Cold Storages,Buldhana,M/S Virchand Narsi,Malkapur,,,4158.0
718,Cold Storages,Buldhana,M/S Virchand Narsi Cotton Pvt. Ltd.,"Gat. No.77/3, N.H. No.6, Malkapur",,,1325.0
719,Cold Storages,Buldhana,M/S Virchand Narsi Cotton Pvt. Ltd.,"Gat. No.77/3, N.H. No.6, Malkapur",,,3929.0
720,Cold Storages,Buldhana,Maa Bhagwati Warehouse (Sa.Reena Tushar Agrawal),"Gno-175,At Lasura,Tq:Shegaon",,,999.18
721,Cold Storages,Buldhana,Maharashtra State Warehousiing Corporation (3 Units),"Varkehd (Kh.), Gut No.93, Tal. Khamgaon, Dist. Buldhana, MIDC Khamgaon",,,4500.0
722,Cold Storages,Buldhana,Maharashtra State Warehousing Corporation,"Mkt.Yard,Jaisinghpur",,,1759.38
723,Cold Storages,Buldhana,Maharashtra State Warehousing Corporation,Mkt Yard-Chandur Bazar,,,1759.38
724,Cold Storages,Buldhana,Maharashtra State Warehousing Corporation,"Mkt Yard,Morgaon-A",,,1759.38
725,Cold Storages,Buldhana,Maharashtra State Warehousing Corporation,"Midc,Mkt Yard,Nandgaon Khandeswar",,,1759.38
726,Cold Storages,Buldhana,Mehkar Taluka Praymary Teacher Coop. Credit Society,Mehkar,,,1740.0
727,Cold Storages,Buldhana,Mr. Bhimrao Rambhau Adwe,"Gno-77,At Malvihir,Tq:Buldana",,,103.754
728,Cold Storages,Buldhana,Mr. Chhagan Vinayakrao Wankhede,"Gno-83,Wadi,Tq:Chikhali",,,200.0
729,Cold Storages,Buldhana,Mr. Laxman Shamrao Lambe,"Gno-69,At Malkhed,Tq.Mehkar",,,122.842
730,Cold Storages,Buldhana,Mr. Ragho Shriram Ambhore,"Gno-381,Bramhmapuri,Tq:hikhali",,,200.0
731,Cold Storages,Buldhana,Mr. Sanjay Purnaji Tekale,"Gno-93,At Mz:Ruikhed,Tq.Buldana",,,240.0
732,Cold Storages,Buldhana,Mrs. Kaveri Gajanan Nagare,"Gno-269,Baigaon,Tq.Deulgaon Raja",,,433.636
733,Cold Storages,Buldhana,Mukhtar Sk Taher,Mehkar,,,1672.0
734,Cold Storages,Buldhana,"Mukteshwar Narayan Jadhav,Yaesgaon",Dongaon,,,945.0
735,Cold Storages,Buldhana,Mundada Warehouse,"Gno-24,Mz:Khaparkheda,Tq.Malkapur",,,982.933
736,Cold Storages,Buldhana,Nalganga Falabag Utpadak Kharedi Vikri Coop. Society Talni,Talni,,,200.0
737,Cold Storages,Buldhana,Pimpalgaon Sarai Gramin Bigarsheti Coop Credit Soc Ltd,"At Post: Pimpalgaon Sarai, Tal: Buldana, Dist: Buldhana",,,800.0
738,Cold Storages,Buldhana,Prabhuji Warehouse,Chikhli,,,2141.0
739,Cold Storages,Buldhana,Pradip Sopan Borale,"At Post: Tandulwadi, Tal: Malkapur, Dist: Buldhana",,,992.93
740,Cold Storages,Buldhana,Prakash Marotrao Itankar,Mohalgaon,,,300.0
741,Cold Storages,Buldhana,Pravin Ruprao Sawale,"Gno-16,Dongarkihandala,Tq.Buldana",,,127.637
742,Cold Storages,Buldhana,Radhakrushna Urban Coop.Credit Soceity,Malkapur,,,608.0
743,Cold Storages,Buldhana,Rajendra Babulal Agrawal,Chikhali,,,1106.0
744,Cold Storages,Buldhana,Rameshwar Mahadeo Raut,"At Po. Lakhanwada, Tal: Khamgaon, Dist: Buldhana",,,200.0
745,Cold Storages,Buldhana,Ritayu Warehouse,"Gno-23,Khaparkheda,Tq.Malkapur",,,1626.01
746,Cold Storages,Buldhana,Sanjaykumar Gulabsingh Dangar,"At : Taroda, Po: Kothali, Tal: Motala, Dist: Buldhana",,,337.0
747,Cold Storages,Buldhana,Santosh Sampatrao Thokare,Kalyana,,,100.0
748,Cold Storages,Buldhana,Satyajit Wasantrao Mujumale,"Gat No. 371, Vill: Akoli, Teh: Khamgaon, Dist: Buldhana",,,200.0
749,Cold Storages,Buldhana,Sau Deepali Bhushan Umalkar (Godown 2),"Gat No. 65/2, At: Khandala, Tal: Mehkar, Dist: Buldhana",,,999.38
750,Cold Storages,Buldhana,Sau Lata Ramdas Shejol,Dongarkhandala,,,100.0
751,Cold Storages,Buldhana,Sau Radha Shyam Umalkar,"Gat No. 65/2, At: Khandala, Tal: Mehkar, Dist: Buldhana",,,1000.0
752,Cold Storages,Buldhana,Sau Radha Shyam Umalkar (Godown 2),"Gat No. 65/2, At: Khandala, Tal: Mehkar, Dist: Buldhana",,,999.38
753,Cold Storages,Buldhana,Sau Rama Anil Laddha,"S No. 148, Jaulka Rly, Tal: Malegaon, Dist: Buldhana",,,2400.0
754,Cold Storages,Buldhana,Sau Shantabai Sardarmal Sancheti,"Gat No. 48, At Village: Bahapur, Tal: Malkapur, Dist: Buldhana",,,992.93
755,Cold Storages,Buldhana,Sau. Geetadevi Ashokkumar Rathi,"GNo.31,At Sajanpur,Tq.Khamgaon",,,1068.98
756,Cold Storages,Buldhana,Sau. Kiran Ashok Sancheti,"Gno-358,Gaikhed,Tq.Lonar,Buldana",,,849.627
757,Cold Storages,Buldhana,Sau. Padmadevi Kailash Agrawal,Mauje Warkhed,,,1600.0
758,Cold Storages,Buldhana,Sau. Rajani Dashrath ShInd E,"Gut No. 309, Dusarbid, Tq. SIndividual Khed Raja,",,,995.346
759,Cold Storages,Buldhana,Sau. Seema Harshitl Sancheti,"Gno-358,Gaikhed,Tq.Lonar,Buldana",,,849.627
760,Cold Storages,Buldhana,Sawargaon Nehu V.K.S.,Sawargaon Nehu,,,119.0
761,Cold Storages,Buldhana,Sh. Janardhan Kondappa Kyawal,Dongarkhandala,,,100.0
762,Cold Storages,Buldhana,Sh. Madhukar Dagdu Jeughale,"Gondhankhed, Warwand",,,100.0
763,Cold Storages,Buldhana,Sh. Madhukar Dagduji Kadam,Dongarkhandala,,,114.183
764,Cold Storages,Buldhana,Sh. Shesharao Ananda Savale,Dongarkhandala,,,100.0
765,Cold Storages,Buldhana,Sh.Bhaurao Devrao Taktode,Warwand,,,100.0
766,Cold Storages,Buldhana,Sh.Narayan Dagaduji Kadam,Dongarkhandala,,,100.0
767,Cold Storages,Buldhana,Shanti Agro Services,"Plot No. P-17, MIDC, Chikhali, Dist: Buldhana",,,2520.0
768,Cold Storages,Buldhana,Shivani Warehouse( Prop: Mrs Harsha Sanjay Dongaonkar),"At: Pimpalner, Sindkhed Raja Road, Deulgaon Raja - 443204",,,2003.0
769,Cold Storages,Buldhana,Shreeji Warehouse (Prop. Rameshchandra Champalal Dangra),"S.No. 1389 (Part), At Chincholi, Khamgaon Road, Tal. Shegaon, Dist. Buldhana",,,2277.26
770,Cold Storages,Buldhana,Shri Ajay Arvind Umalkar & Sou Rajeshwari Prataprao Jadhav ( Jagdamba Trading Company),"At Post: Anjni Bk, Gut No. 545, Taluka: Mehkar, Dist: Buldhana",,,3666.29
771,Cold Storages,Buldhana,Shri Ambika Urban Credit Sahakari Sanstha Maryadit,Anjani Kh.,,,1774.0
772,Cold Storages,Buldhana,Shri Arvind Onkarappa Bendade,"At Po. Sakharkherda, Tal: Sindkhed Raja, Dist: Buldhana",,,500.0
773,Cold Storages,Buldhana,Shri Ashok Kanahyalal Sancheti,"S.No.214/7, Lonar, Buldhana",,,708.822
774,Cold Storages,Buldhana,Shri Chandrasing Mansing Ghoti,"At Kurha,Tq.Motala",,,202.5
775,Cold Storages,Buldhana,Shri Damodar Balkrishna Dhoot,"G.No. 466, Datala,Tq. Malakapur",,,301.0
776,Cold Storages,Buldhana,Shri Deepak Shriram Padgham,"MNo.447/3,A/P-Mera Khurd,Tq.Chikhali",,,150.042
777,Cold Storages,Buldhana,Shri Deosing Kisan Machchale,"A/P-Kurha,Tq.Motala",,,202.5
778,Cold Storages,Buldhana,"Shri Gajanan Narhari Dhondge,Mehkar","Gno-231-33,At Khandala,Tq:Mehkar",,,1185.23
779,Cold Storages,Buldhana,"Shri GovIndividual Sheshrao Mapari,At Lonar","Sno173/1A,At Lonar,Tq:Lonar",,,450.0
780,Cold Storages,Buldhana,Shri Govind Bhikarilal Agrawal,"Gat No. 169, Jalgaon Jamod Kh, Tal: Jalgaon Jamod, Dist: Buldhana",,,1000.0
781,Cold Storages,Buldhana,Shri Haribhau Dagaduji Raut,"Gut No. 52, At: Tambulwadi, Tal: Chikhli, Dist: Buldhana - 443 201",,,100.0
782,Cold Storages,Buldhana,Shri Harikisan Daulatram Wadhwani,"Gno-121,SIndividual Hi Harali,Tq. Chikhali",,,1082.0
783,Cold Storages,Buldhana,Shri Jyotirao Rambhau Raut,"Gno-77,Waghjal,Tq.Motala",,,210.6
784,Cold Storages,Buldhana,Shri Laxman Bayaji Shewale,"Gno-4,Dasalwadi,Tq.&Dist.Buldana",,,104.832
785,Cold Storages,Buldhana,Shri Madhao Tryambak Kekan,"SNo. 44,Umarad, Tq. SIndividual Khed Raja",,,207.0
786,Cold Storages,Buldhana,"Shri Mohanlal Kesharimal Agarwal,Mz:Lasura(Bk)","Gut No. 175,Mz-Lasura Bk,Tq:Shegaon",,,1000.0
787,Cold Storages,Buldhana,Shri Narayan Sangati Padwal,"A/P-Kurha,Tq.Motala",,,202.5
788,Cold Storages,Buldhana,Shri Pahadsing Shriram Lahadkar,"Gno-7,Nandura Rd,Chikhali,Tq:Khamgaon",,,182.38
789,Cold Storages,Buldhana,Shri Prakash Pundlik Palaskar,"Gno-480/1,AtDongaon,Tq.Mehkar",,,997.044
790,Cold Storages,Buldhana,Shri Rajesh Shankarlal Kothari,"P-16,Midc,Chikhali,Tq:Chikhali",,,2447.64
791,Cold Storages,Buldhana,Shri Ramesh Madhavrao Tupkar,"Gno-352, At Gunj,Taluk-Sindhkhedraja",,,300.0
792,Cold Storages,Buldhana,Shri Ramesh Trimbak Shewale,"At. Dasalwadi, Post Doodha, Tal & Dist. Buldana",,,100.0
793,Cold Storages,Buldhana,Shri Ramnath Raosingh Zade,"Gno-70,At Nalkund,Tq.Motala",,,202.5
794,Cold Storages,Buldhana,Shri Roshanrajkumar Rathi,"Gno-389,Plot-92,At Bhendwal,Tq.Jalgaon Jamsod",,,402.635
795,Cold Storages,Buldhana,Shri Sanjabrao Sakharam Hade,"Gno-522,At Sindhi,Taluk-Sindhkhedraja",,,198.0
796,Cold Storages,Buldhana,Shri Sanjay Kaduba Cheke,"Gno-41(P),At Mera Khurd,Tq.Chikhali",,,200.111
797,Cold Storages,Buldhana,Shri Santosh Mohanlal Rathi,"Sr.No.101/2,At Jaipur Lande,Tq.Khamgaon",,,1068.98
798,Cold Storages,Buldhana,Shri Somkant Badri Karwande,"Prop. No. 1277,A/P-Sawana,Tq.Chikhali",,,100.875
799,Cold Storages,Buldhana,Shri Subhash Namdev Kharat,"Gut No. 82, At: Shelud, Tal: Chikhali, Dist: Buldhana - 443 201",,,200.0
800,Cold Storages,Buldhana,"Shri Suresh Vishwanath Endole,A/P-Rohinkhed","Gut No.834,A/P-Rohinkhed, Tq-Motala",,,200.0
801,Cold Storages,Buldhana,Shri Tukaram Sakharam Pandhare,"GNo. 268,Mz. Girola,Tq. Buldhana",,,100.0
802,Cold Storages,Buldhana,Shri Umeshkumar Ghanshyamdas Chandak,"Gno-55,57,Mz.Bahapura,Tq.Malkapur",,,924.0
803,Cold Storages,Buldhana,Shri Vinayak Ramrao Unhale,"At: Takli- Viro, At VPost: Takli Viro, Tal: Shegaon, Dist: Buldhana",,,100.0
804,Cold Storages,Buldhana,Shri Vinod Ramkrishna Dhundale,"Plot-A-43,Chikhali Individual Area,, Chikhali",,,360.341
805,Cold Storages,Buldhana,Shri. Bhushan Sheshrao Mapari,Lonar,,,1500.0
806,Cold Storages,Buldhana,Shri. Dattatraya Dagduji Padghan,Mera,,,150.0
807,Cold Storages,Buldhana,Shri. Madhao Saoji Warehouse,Dongaon,,,1467.0
808,Cold Storages,Buldhana,Shri. Rajkumar Govardhandas Goenka,Januna,,,2326.0
809,Cold Storages,Buldhana,Shri. Sant Dnyaneshwar Bigar Sheti Sah. Pat Sanstha,Hirwa Khurd,,,750.0
810,Cold Storages,Buldhana,Shri. Shaligram Namdeo Baoskar,Kandvi,,,100.0
811,Cold Storages,Buldhana,Shri. Shriram Pandurang Gawande,Paturada,,,100.0
812,Cold Storages,Buldhana,Smt Aruna Rajendra Pagore,"At Barhai, Tal. Mehkar, Dist. Buldhana",,,100.22
813,Cold Storages,Buldhana,Smt Pratibha Subhash Pagore,"At Barhai, Tal. Mehkar, Dist. Buldhana",,,100.224
814,Cold Storages,Buldhana,"Smt. Asha Subhash Jain,A/P-Chikhali","Sr.No.190/1,At & Tq:Chikhali,",,,825.0
815,Cold Storages,Buldhana,Smt. Deepali Bhusan Minase (Godown 1),Buldana,,,995.0
816,Cold Storages,Buldhana,Smt. Deokabai Devilal Taori,"A/P Asalgaon, Nandura Road, Near APMC Asalgaon, Tal. Jalgaon Jamod, Dist. Buldana",,,1000.0
817,Cold Storages,Buldhana,Smt. Individual Irabai Saoji Warehouse,Dongaon,,,1254.0
818,Cold Storages,Buldhana,Smt. Usha Bhushan Mapari,"Sr.No.39/1,At & Tq. Lonar",,,131.418
819,Cold Storages,Buldhana,Smt. Ushatai Samadhan Sawale,"Gut No 87, At Antriteli, Tal & Dist. Buldana",,,300.0
820,Cold Storages,Buldhana,Smt.Nishabai Dilip Patil,"Gno-332,Kelwad,Tq.Chikhali",,,102.6
821,Cold Storages,Buldhana,Tapovan Warehouse( Prop. Premraj Prabhulal Bhala),"178/1-A, Jalna Road, Chikhli, Dist. Buldana",,,2376.0
822,Cold Storages,Buldhana,Triratna Magaswargi Employees Coop. Credit Society Mehkar,Janephal,,,971.0
823,Cold Storages,Buldhana,Virendra Babulal Jinturkar,Deulgaon Raja,,,268.0
824,Cold Storages,Buldhana,Vispute Godown,Masrul,,,250.0
825,Cold Storages,Buldhana,"Zilla Parishad Primary Teacher Cooperative Credit Society Ltd.,","Sno-590,Sakhar-Kherda,Tq:SIndividual Hkhedraja",,,969.73
826,Cold Storages,Chandrapur,"APMC,Rajura,Tal.Rajura","S.No.33/3,Rajura",,,765.119
827,Cold Storages,Chandrapur,"APMC-Chamorshi,Godown At Vivekanand( Pur (Mulachera)","At Vivekanandpur(Mulchera),Tq.Chamorshi",,,1253.39
828,Cold Storages,Chandrapur,"Adgaon VKS Ltd.,",Bothali,,,100.0
829,Cold Storages,Chandrapur,Adivasi V.K.S.Sanstha,"Gat. No. 340, Mouza Nachanbhatti,Tal. Sindhwahi",,,174.02
830,Cold Storages,Chandrapur,"Adivasi Vivid Karyakari Sanstha, Navakhala",Navakhala,,,100.0
831,Cold Storages,Chandrapur,Annasaheb Ganpatrao Burkul,Satari,,,100.0
832,Cold Storages,Chandrapur,Ashok Gosai Sontakke,"S. No. 363, Mouza Nandori, Tah. Bhadrawati",,,636.59
833,Cold Storages,Chandrapur,Baban Dadaji Pakmode,S Ewahi,,,200.0
834,Cold Storages,Chandrapur,"Babasaheb Kedar Ginning , Pressing And Prakriya Sanstha",Kesalpur,,,450.0
835,Cold Storages,Chandrapur,Bharat Kacharuji Zade,"A/P & Tal. Gondpipri, Dist. Chandrapur",,,138.0
836,Cold Storages,Chandrapur,"Bhishi Vividh.Karyakari Sanstha, Bhisi, Chandrapurs","Bhishi,Chimur",,,302.4
837,Cold Storages,Chandrapur,Bhupesh Narendra Yaudle,Chimur,,,100.0
838,Cold Storages,Chandrapur,Buldhana Urban Coop. Credit Soc. Ltd,Kharbi,,,1500.0
839,Cold Storages,Chandrapur,Chandrakant Gangudhar Mohunle,Gadisurla,,,100.224
840,Cold Storages,Chandrapur,Chimur V.K.S. Chimur,"At Post Chimur,Tq. Chimur",,,385.549
841,Cold Storages,Chandrapur,Dadaji Ganpati Dhanorkar,SIndividual Hi,,,105.0
842,Cold Storages,Chandrapur,Deepak Modern Rice Mill,"Sno-63,Bembal,Mul",,,967.6
843,Cold Storages,Chandrapur,Deepak Shridharrao Weginwar Gondpipri,Gondpipri,,,157.467
844,Cold Storages,Chandrapur,Dilip Bhaurao Latare,"At Sakhari, Tal. Saoli, Dist. Chandrapur",,,100.0
845,Cold Storages,Chandrapur,Gajanan Janardhan Kharche,Parsoda,,,148.833
846,Cold Storages,Chandrapur,Gopal Kishanlal Bhaiya,"Sr.No.653/3,Mz:Kurz,Tq.Brmhapuri",,,2403.25
847,Cold Storages,Chandrapur,Gulab Narayan Bawankar,Shankarpur,,,100.926
848,Cold Storages,Chandrapur,Haribhau W Jibhkate & Other,"Arher Nawargaon, Tah: Bramhapuri, Dist: Chandrapur",,,864.0
849,Cold Storages,Chandrapur,Jagadish Marotrao Lakhe,Chimur,,,100.926
850,Cold Storages,Chandrapur,Kanniyalal Ram Narayan Jaiswal,Chandrapur,,,300.0
851,Cold Storages,Chandrapur,Kawale Yashwant Zibaluji,"At Po. Navkhala, Tal: Nagbhir, Dist: Chandrapur",,,500.0
852,Cold Storages,Chandrapur,Krishi Utpanna Bazar Samiti,Shegaon,,,493.56
853,Cold Storages,Chandrapur,Krishi Utpanna Bazar Samiti,Bhadrawati,,,560.0
854,Cold Storages,Chandrapur,"Krishi Utpanna Bazar Samiti, Nagbhid",Nagbhid,,,640.0
855,Cold Storages,Chandrapur,"Krishi Utpanna Bazar Samiti, Nagbhid Branch, Talodhi",Talodhi,,,1200.0
856,Cold Storages,Chandrapur,Kum. Geeta Laxman Pise,Neri,,,100.926
857,Cold Storages,Chandrapur,M/S APMC Gondpipari,Gondipipari,,,495.0
858,Cold Storages,Chandrapur,M/S APMC Korpana,Korpana,,,582.0
859,Cold Storages,Chandrapur,M/S APMC Warora,Warora,,,1200.0
860,Cold Storages,Chandrapur,M/S APMC Warora,Khambada,,,186.0
861,Cold Storages,Chandrapur,M/S Abamakta V.K.S,Abamakta,,,202.5
862,Cold Storages,Chandrapur,M/S Adivasi VKS,Wadadha,,,100.0
863,Cold Storages,Chandrapur,M/S Adivasi VKS,Koshi,,,108.0
864,Cold Storages,Chandrapur,M/S Adivasi VKS Khanbada,Khambada,,,268.0
865,Cold Storages,Chandrapur,M/S Ambeneri Adivasi VKS,Ambeneri,,,202.5
866,Cold Storages,Chandrapur,M/S Awalgaon Seva Society,Awalgaon,,,100.0
867,Cold Storages,Chandrapur,M/S Jibhagaon Seva Sahakari Sanstha,Jibhagaon,,,100.0
868,Cold Storages,Chandrapur,M/S Karmaveer Cooperative Rice Mill,Chandankheda,,,447.0
869,Cold Storages,Chandrapur,M/S Krishi Utpanna Bazar Samithi,Gangalwadi,,,100.0
870,Cold Storages,Chandrapur,"M/S Krishi Utpanna Bazar Samithi, Saoli",Saoli,,,617.0
871,Cold Storages,Chandrapur,M/S Krishi Utpanna Bazar Samiti,Bramhapuri,,,100.0
872,Cold Storages,Chandrapur,M/S Krishi Utpanna Bazar Samiti SIndividual Ewahi,Navargaon,,,300.0
873,Cold Storages,Chandrapur,M/S Krishi Utpanna Bazar Samiti SIndividual Ewahi,Lonwahi,,,300.0
874,Cold Storages,Chandrapur,"M/S Krishi Utpanna Bazar Samiti, Warora",Madheli,,,505.0
875,Cold Storages,Chandrapur,M/S Lakshmi Rice Mill,Wasala Mumdha,,,187.0
876,Cold Storages,Chandrapur,M/S Mendaki Seva Sah. Sanstha,Mendaki,,,100.0
877,Cold Storages,Chandrapur,M/S Pipari Seva Sahakari. Sanstha,Pipari,,,100.0
878,Cold Storages,Chandrapur,M/S Purti Agrotech Ltd.,Rajurwadi,,,210.0
879,Cold Storages,Chandrapur,M/S SIndividual Ewali KVS,SIndividual Ewali,,,100.0
880,Cold Storages,Chandrapur,M/S Sarda Food Park,Mouza - Datala,,,19.0
881,Cold Storages,Chandrapur,M/S Sarda Food Park,Mouza - Datala,,,1226.0
882,Cold Storages,Chandrapur,M/S Seva Sah. Sanstha Navegaon,More,,,108.0
883,Cold Storages,Chandrapur,"M/S Vivid Karyakari Sahakari Seva Sanstha, Shankarpur",Shankarpur,,,100.0
884,Cold Storages,Chandrapur,M/S Vyahad ( Kh ) VKS,Vyahad,,,162.0
885,Cold Storages,Chandrapur,M/S-Chimur Sahkari Tendul Ghirni,Wadala Paik,,,810.0
886,Cold Storages,Chandrapur,Mahadeo Karnugi Ghotekar,Gadchandur,,,100.0
887,Cold Storages,Chandrapur,Maharashtra State Warehousiing Corporation,"Brahampuri, Dist. Chandrapur",,,1812.16
888,Cold Storages,Chandrapur,Maharashtra State Warehousiing Corporation (2 Units),"Gat No.62, Bhrahmapuri, Dist. Chandrapur",,,4800.0
889,Cold Storages,Chandrapur,Maharashtra State Warehousiing Corporation (2 Units),"Gut No.756, Khed Makta, Tal Bramhapuri, Dist. Chandrapur",,,4860.0
890,Cold Storages,Chandrapur,Maharashtra State Warehousiing Corporation (3 Units),"Plot No. B-35, MIDC, Chandrapur",,,6600.0
891,Cold Storages,Chandrapur,Maharashtra State Warehousiing Corporation (New Units),"MIDC, Chandrapur",,,2250.0
892,Cold Storages,Chandrapur,Maharashtra State Warehousing Corporation,Deolgaon Raja,,,1755.93
893,Cold Storages,Chandrapur,Maharashtra State Warehousing Corporation,Warora,,,2250.0
894,Cold Storages,Chandrapur,Maharashtra State Warehousing Corporation,"Midc,Plot No.7,Dhule",,,3000.0
895,Cold Storages,Chandrapur,Maharashtra State Warehousing Corporation,"Addl Midc,Plot-H-14,Meharaun",,,8837.37
896,Cold Storages,Chandrapur,Mahesh K. Dhanorkar,SIndividual Hi,,,144.0
897,Cold Storages,Chandrapur,Manjushree Prashant Kawale,Chitegaon,,,202.5
898,Cold Storages,Chandrapur,Manohar Keshavrao Bodhe,Chandankheda,,,190.888
899,Cold Storages,Chandrapur,Mr. Namdeo Laxman Vaidya,"Gno-471,Mz:Arher Nawargaon,Tq.Bramhapuri",,,602.225
900,Cold Storages,Chandrapur,Mr. Pradip Wamanrao Bonginwar,"Plot-9,Sno-393 At & Tq:Gondpipri",,,250.0
901,Cold Storages,Chandrapur,"Mr. Raghunath Shankar Patil & Others,A/P-Tandalwadi",Warora,,,500.0
902,Cold Storages,Chandrapur,Mr. Ramawatar Brijmohan Agrawal,"Kh.483/1,484/172 Adasi",,,1020.26
903,Cold Storages,Chandrapur,"Mr. Yashwant Nanaji Nimje, Chandankheda","Hno-542,Chandankheda,Tq:Bhadrawati",,,159.0
904,Cold Storages,Chandrapur,"Murbad Taluk Sahakari Sangh Ltd.,Murbad","Plot-4,At Murbad",,,317.099
905,Cold Storages,Chandrapur,"Nagari Vesa Sahakari Sanstha,Mz:Nagari","Rno.608,Mz:Nagari,Tq:Warora",,,184.0
906,Cold Storages,Chandrapur,"Nagbhid Vivid Karyakari Sanstha, Nagbhid",Nagbhid,,,505.0
907,Cold Storages,Chandrapur,Nitesh Babanrao Kharwade,"Sno-1369/1,Mz:Ghonad,Tq:Bhadrawati",,,159.698
908,Cold Storages,Chandrapur,Pandhari Udhavrao Bonde,Bamanwada,,,836.127
909,Cold Storages,Chandrapur,Pawandip Chotulal Yadav,Nanda,,,250.84
